F    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL   ALL
1.7988709    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   0
1.8197009    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   0
1.840772    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   0
1.8620871    0    0    0    0    0    0    0    0    1.0615982e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0615982e-20    0    0    0    0    0   1.0596368e-20
1.8836491    0    0    0    0    0    0    0    0    1.9114172e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.9114172e-20    0    0    0    0    0   1.9094832e-20
1.9054607    0    0    0    0    0    0    0    0    3.3899186e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.3899186e-20    0    0    0    0    0   3.3880799e-20
1.9275249    0    0    0    0    0    0    0    0    5.9587522e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.9587522e-20    0    0    0    0    0   5.9576361e-20
1.9498446    0    0    0    0    0    0    0    0    1.042181e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.042181e-19    0    0    0    0    0   1.0419539e-19
1.9724227    0    0    0    0    0    0    0    0    1.8162664e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.8162664e-19    0    0    0    0    0   1.8160555e-19
1.9952623    0    0    0    0    0    0    0    0    3.1518436e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.1518436e-19    0    0    0    0    0   3.139577e-19
2.0183664    0    0    0    0    0    0    0    0    5.4339726e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.4339726e-19    4.5878628e-16    0    0    0    4.5878617e-16   4.5932957e-16
2.0417379    0    0    0    0    0    0    0    0    9.2776325e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.2776325e-19    4.2072987e-16    0    0    0    4.2072977e-16   4.2165753e-16
2.0653802    0    0    0    0    0    0    0    0    1.562863e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.562863e-18    3.85925e-16    0    0    0    3.8592481e-16   3.8748767e-16
2.0892961    0    0    0    0    0    0    0    0    2.5877682e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.5877682e-18    3.54176e-16    0    0    0    3.5417582e-16   3.5676359e-16
2.113489    0    0    0    0    0    0    0    0    4.1965575e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.1965575e-18    3.2531518e-16    0    0    0    3.2531498e-16   3.2951154e-16
2.1379621    0    0    0    0    0    0    0    0    6.6446043e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.6446043e-18    2.9917783e-16    0    0    0    2.9917769e-16   3.0582229e-16
2.1627185    0    0    0    0    0    0    0    0    1.0247457e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0247457e-17    2.7560726e-16    0    0    0    2.7560705e-16   2.8585451e-16
2.1877616    0    0    0    0    0    0    0    0    1.5371553e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.5371553e-17    2.5445237e-16    0    0    0    2.5445222e-16   2.6982377e-16
2.2130947    0    0    0    0    0    0    0    0    2.2420198e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.2420198e-17    2.3556848e-16    0    0    0    2.3556823e-16   2.5798842e-16
2.2387211    0    0    0    0    0    0    0    0    3.1821621e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.1821621e-17    2.1881693e-16    0    0    0    2.1881661e-16   2.5063823e-16
2.2646443    0    0    0    0    0    0    0    0    4.4025671e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.4025671e-17    2.040642e-16    0    0    0    2.0406382e-16   2.4808949e-16
2.2908677    0    0    0    0    0    0    0    0    5.9511327e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.9511327e-17    1.9118229e-16    0    0    0    1.9118198e-16   2.5069331e-16
2.3173946    0    0    0    0    0    0    0    0    7.8801674e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.8801674e-17    1.8004966e-16    0    0    0    1.8004927e-16   2.5885094e-16
2.3442288    0    0    0    0    0    0    0    0    1.0247937e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0247937e-16    1.705495e-16    0    0    0    1.7054913e-16   2.7302849e-16
2.3713737    0    0    0    0    0    0    0    0    1.311949e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.311949e-16    1.6257121e-16    0    0    0    1.6257053e-16   2.9376543e-16
2.3988329    0    0    0    0    0    0    0    0    1.6566097e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6566097e-16    1.5601185e-16    0    0    0    1.560114e-16   3.2167237e-16
2.4266101    0    0    0    0    0    0    0    0    2.0662688e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.0662688e-16    1.5077502e-16    0    0    0    1.5077452e-16   3.574014e-16
2.4547089    0    0    0    0    0    0    0    0    2.5482684e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.5482684e-16    1.4677341e-16    0    0    0    1.4677296e-16   4.015998e-16
2.4831331    0    0    0    0    0    0    0    0    3.1089447e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.1089447e-16    1.4392961e-16    0    0    0    1.4392896e-16   4.5482343e-16
2.5118864    0    0    0    0    0    0    0    0    3.7523475e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.7523475e-16    1.4217627e-16    0    0    0    1.4217558e-16   5.1741032e-16
2.5409727    0    0    0    0    0    0    0    0    4.478431e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.478431e-16    1.4145883e-16    0    0    0    1.4145799e-16   5.8930109e-16
2.5703958    0    0    0    0    0    0    0    0    5.2806166e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.2806166e-16    1.4173287e-16    0    0    0    1.4173159e-16   6.6979325e-16
2.6001596    0    0    0    0    0    0    0    0    6.1426345e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.1426345e-16    1.4296916e-16    0    0    0    1.4296798e-16   7.5723143e-16
2.630268    0    0    0    0    0    0    0    0    7.0345851e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.0345851e-16    1.4514982e-16    0    0    0    1.4514815e-16   8.4860666e-16
2.6607251    0    0    0    0    0    0    0    0    7.9082025e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.9082025e-16    1.482707e-16    0    0    0    1.4826927e-16   9.3908952e-16
2.6915348    0    0    0    0    0    0    0    0    8.6913727e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.6913727e-16    1.5234217e-16    0    0    0    1.523402e-16   1.0214775e-15
2.7227013    0    0    0    0    0    0    0    0    9.282048e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.282048e-16    1.573872e-16    0    0    0    1.5738543e-16   1.0855902e-15
2.7542287    0    0    0    0    0    0    0    0    9.5418199e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.5418199e-16    1.634439e-16    0    0    0    1.6344179e-16   1.1176238e-15
2.7861212    0    0    0    0    0    0    0    0    9.2895621e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.2895621e-16    1.705644e-16    0    0    0    1.7056198e-16   1.0995182e-15
2.8183829    0    0    0    0    0    0    0    0    8.2957356e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.2957356e-16    1.788175e-16    0    0    0    1.7881571e-16   1.0083893e-15
2.8510183    0    0    0    0    0    0    0    0    6.2781286e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.2781286e-16    1.8828772e-16    0    0    0    1.8828657e-16   8.1609943e-16
2.8840315    0    0    0    0    0    0    0    0    2.8999561e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.8999561e-16    1.990779e-16    0    0    0    1.9907638e-16   4.8907198e-16
2.917427    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.1131078e-16    0    0    0    2.113093e-16   0
2.9512092    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.251296e-16    0    0    0    2.2512876e-16   0
2.9853826    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.4070334e-16    0    0    0    2.4070219e-16   0
3.0199517    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.5822672e-16    0    0    0    2.5822516e-16   0
3.0549211    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.7792593e-16    0    0    0    2.7792459e-16   0
3.0902954    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.0006254e-16    0    0    0    3.0006056e-16   0
3.1260794    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.2493588e-16    0    0    0    3.2493403e-16   0
3.1622777    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.5289103e-16    0    0    0    3.5288952e-16   0
3.1988951    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.8432662e-16    0    0    0    3.8432482e-16   0
3.2359366    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.1970572e-16    0    0    0    4.19704e-16   0
3.2734069    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.5955541e-16    0    0    0    4.595534e-16   0
3.3113112    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.0448634e-16    0    0    0    5.0448467e-16   0
3.3496544    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.5520598e-16    0    0    0    5.5520425e-16   0
3.3884416    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.1252681e-16    0    0    0    6.1252434e-16   0
3.4276779    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.7739001e-16    0    0    0    6.7738754e-16   0
3.4673685    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.5088879e-16    0    0    0    7.5088672e-16   0
3.5075187    0    0    0    0    0    0    0    0    0    1.3009927e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.3428487e-16    0    0    0    8.3428265e-16   0
3.5481339    0    0    0    0    0    0    0    0    0    2.7619669e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.2904384e-16    0    0    0    9.2904095e-16   0
3.5892193    0    0    0    0    0    0    0    0    0    5.5996713e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0368692e-15    0    0    0    1.0368665e-15   0
3.6307805    0    0    0    0    0    0    0    0    0    1.0857916e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1597384e-15    0    0    0    1.159735e-15   0
3.672823    0    0    0    0    0    0    0    0    0    2.0244693e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.2999555e-15    0    0    0    1.2999524e-15   0
3.7153523    0    0    0    0    0    0    0    0    0    3.6581191e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.4602025e-15    0    0    0    1.4601979e-15   0
3.758374    0    0    0    0    0    0    0    0    0    6.461185e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6436049e-15    0    0    0    1.6436006e-15   0
3.801894    0    0    0    0    0    0    0    0    0    1.1243103e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.8538168e-15    0    0    0    1.8538119e-15   0
3.8459178    0    0    0    0    0    0    0    0    0    1.9391517e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.0950985e-15    0    0    0    2.095093e-15   0
3.8904514    0    0    0    0    0    0    0    0    0    3.3272533e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.3724338e-15    0    0    0    2.3724252e-15   0
3.9355008    0    0    0    0    0    0    0    0    0    5.6864291e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.6916539e-15    0    0    0    2.6916469e-15   0
3.9810717    0    0    0    0    0    0    0    0    0    9.671496e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.0595745e-15    0    0    0    3.059565e-15   0
4.0271703    0    0    0    0    0    0    0    0    0    1.6330975e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.484189e-15    6.4996323e-16    0    0    4.1341402e-15   0
4.0738028    0    0    0    0    0    0    0    0    0    2.7287543e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.9748431e-15    5.9454363e-16    0    0    4.5693756e-15   0
4.1209752    0    0    0    0    0    0    0    0    0    4.4950968e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.5425003e-15    5.4392897e-16    0    0    5.0864169e-15   0
4.1686938    0    0    0    0    0    0    0    0    0    7.2728039e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.1999871e-15    4.9783831e-16    0    0    5.697813e-15   0
4.216965    0    0    0    0    0    0    0    0    0    1.1516515e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.9623277e-15    4.5601135e-16    0    0    6.418329e-15   0
4.2657952    0    0    0    0    0    0    0    0    0    1.7794391e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.847096e-15    4.1819095e-16    0    0    7.2652752e-15   0
4.3151908    0    0    0    0    0    0    0    0    0    2.676754e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.8748423e-15    3.8413139e-16    0    0    8.2589628e-15   0
4.3651583    0    0    0    0    0    0    0    0    0    3.9151786e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.0695417e-15    3.5359966e-16    0    0    9.4231313e-15   0
4.4157045    0    0    0    0    0    0    0    0    0    5.567457e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0459148e-14    3.2636941e-16    0    0    1.0785508e-14   0
4.4668359    0    0    0    0    0    0    0    0    0    7.7045346e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.2076129e-14    3.0222465e-16    0    0    1.2378344e-14   0
4.5185594    0    0    0    0    0    0    0    0    0    1.0395303e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.3958092e-14    2.8095823e-16    0    0    1.4239042e-14   0
4.5708819    0    0    0    0    0    0    0    0    0    1.3709121e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6148424e-14    2.6237146e-16    0    0    1.6410787e-14   0
4.6238102    0    0    0    0    0    0    0    0    0    1.7719931e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.8696899e-14    2.4627488e-16    0    0    1.8943165e-14   0
4.6773514    0    0    0    0    0    0    0    0    0    2.2510323e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.1660139e-14    2.3248799e-16    0    0    2.1892618e-14   0
4.7315126    0    0    0    0    0    0    0    0    0    2.8174124e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.5102017e-14    2.2083861e-16    0    0    2.5322846e-14   0
4.7863009    0    0    0    0    0    0    0    0    0    3.4816669e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.9093665e-14    2.1116689e-16    0    0    2.9304822e-14   0
4.8417237    0    0    0    0    0    0    0    0    0    4.2552285e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.3712818e-14    2.0332212e-16    0    0    3.3916127e-14   0
4.8977882    0    0    0    0    0    0    0    0    0    5.1498699e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.904234e-14    1.971673e-16    0    0    3.9239496e-14   0
4.9545019    0    0    0    0    0    0    0    0    0    6.1768002e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.5167499e-14    1.9257943e-16    0    0    4.5360066e-14   0
5.0118723    0    0    0    0    0    0    0    0    0    7.3453728e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.2170732e-14    1.8944925e-16    0    0    5.2360165e-14   0
5.0699071    0    0    0    0    0    0    0    0    0    8.6613598e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.0123147e-14    1.8768499e-16    0    0    6.0310814e-14   0
5.1286138    0    0    0    0    0    0    0    0    0    1.012476e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.9071782e-14    1.8720882e-16    0    0    6.9258969e-14   0
5.1880004    0    0    0    0    0    0    0    0    0    1.1727133e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.9019309e-14    1.8796202e-16    0    0    7.9207251e-14   0
5.2480746    0    0    0    0    0    0    0    0    0    1.344849e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.9893876e-14    1.8990047e-16    0    0    9.0083751e-14   0
5.3088444    0    0    0    0    0    0    0    0    0    1.5253816e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0150446e-13    1.9299719e-16    0    0    1.0169743e-13   0
5.370318    0    0    0    0    0    0    0    0    0    1.7089357e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1347511e-13    1.972422e-16    0    0    1.1367232e-13   0
5.4325033    0    0    0    0    0    0    0    0    0    1.8878846e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.251519e-13    2.0263933e-16    0    0    1.2535451e-13   0
